10.0.2.10,10.0.6.10,6,57662,47922,s2-eth1,s2-eth4
10.0.7.10,10.0.1.10,6,44906,57471,s7-eth1,s7-eth3
10.0.5.10,10.0.7.10,6,57675,45460,s5-eth1,s5-eth3
10.0.3.10,10.0.5.10,6,57453,42132,s3-eth1,s3-eth4
10.0.1.10,10.0.7.10,6,57271,54672,s1-eth1,s1-eth4
10.0.6.10,10.0.5.10,6,34480,57265,s6-eth1,s6-eth3
10.0.8.10,10.0.2.10,6,43888,57082,s8-eth1,s8-eth3
10.0.4.10,10.0.8.10,6,57484,44046,s4-eth1,s4-eth4
10.0.2.10,10.0.1.10,6,55354,57321,s2-eth1,s2-eth4
10.0.5.10,10.0.1.10,6,50712,57451,s5-eth1,s5-eth3
10.0.6.10,10.0.2.10,6,57826,40922,s6-eth1,s6-eth3
10.0.7.10,10.0.2.10,6,57927,39158,s7-eth1,s7-eth3
10.0.1.10,10.0.5.10,6,57351,58940,s1-eth1,s1-eth4
10.0.3.10,10.0.8.10,6,57383,38878,s3-eth1,s3-eth4
10.0.2.10,10.0.8.10,6,53602,57228,s2-eth1,s2-eth4
10.0.8.10,10.0.5.10,6,57058,58830,s8-eth1,s8-eth3
10.0.4.10,10.0.6.10,6,57264,35338,s4-eth1,s4-eth4
10.0.5.10,10.0.3.10,6,54838,57753,s5-eth1,s5-eth3
10.0.7.10,10.0.6.10,6,34052,57876,s7-eth1,s7-eth3
10.0.6.10,10.0.5.10,6,57556,37196,s6-eth1,s6-eth3
10.0.8.10,10.0.6.10,6,57368,47308,s8-eth1,s8-eth3
10.0.1.10,10.0.7.10,6,57471,44906,s1-eth1,s1-eth4
10.0.3.10,10.0.6.10,6,57163,33318,s3-eth1,s3-eth4
10.0.4.10,10.0.5.10,6,57654,40316,s4-eth1,s4-eth4
10.0.2.10,10.0.8.10,6,57382,38014,s2-eth1,s2-eth4
10.0.8.10,10.0.1.10,6,39372,57581,s8-eth1,s8-eth3
10.0.6.10,10.0.8.10,6,42462,57568,s6-eth1,s6-eth3
10.0.5.10,10.0.7.10,6,57275,50168,s5-eth1,s5-eth3
10.0.7.10,10.0.4.10,6,55924,57774,s7-eth1,s7-eth3
10.0.1.10,10.0.2.10,6,36866,57212,s1-eth1,s1-eth4
10.0.3.10,10.0.1.10,6,57713,44114,s3-eth1,s3-eth4
10.0.6.10,10.0.7.10,6,54126,57067,s6-eth1,s6-eth3
10.0.5.10,10.0.7.10,6,50442,57557,s5-eth1,s5-eth3
10.0.2.10,10.0.7.10,6,57972,52124,s2-eth1,s2-eth4
10.0.4.10,10.0.8.10,6,33844,57348,s4-eth1,s4-eth4
10.0.8.10,10.0.3.10,6,57938,59258,s8-eth1,s8-eth3
10.0.7.10,10.0.8.10,6,35180,57778,s7-eth1,s7-eth3
10.0.1.10,10.0.6.10,6,47538,57716,s1-eth1,s1-eth4
10.0.6.10,10.0.7.10,6,57876,34052,s6-eth1,s6-eth3
10.0.3.10,10.0.5.10,6,55028,57235,s3-eth1,s3-eth4
10.0.5.10,10.0.1.10,6,43850,57551,s5-eth1,s5-eth3
10.0.7.10,10.0.8.10,6,58270,57478,s7-eth1,s7-eth3
10.0.4.10,10.0.1.10,6,53428,57841,s4-eth1,s4-eth4
10.0.2.10,10.0.7.10,6,46002,57127,s2-eth1,s2-eth4
10.0.6.10,10.0.1.10,6,46610,57561,s6-eth1,s6-eth3
10.0.8.10,10.0.1.10,6,36040,57681,s8-eth1,s8-eth3
10.0.1.10,10.0.7.10,6,43788,57017,s1-eth1,s1-eth4
10.0.7.10,10.0.6.10,6,57367,35284,s7-eth1,s7-eth3
10.0.3.10,10.0.7.10,6,50794,57237,s3-eth1,s3-eth4
10.0.5.10,10.0.7.10,6,52540,57257,s5-eth1,s5-eth3
10.0.4.10,10.0.6.10,6,58568,57746,s4-eth1,s4-eth4
10.0.2.10,10.0.1.10,6,57512,57648,s2-eth1,s2-eth4
10.0.6.10,10.0.4.10,6,32988,57164,s6-eth1,s6-eth3
10.0.7.10,10.0.5.10,6,41350,57875,s7-eth1,s7-eth3
10.0.8.10,10.0.2.10,6,58846,57282,s8-eth1,s8-eth3
10.0.1.10,10.0.2.10,6,36338,57312,s1-eth1,s1-eth4
10.0.5.10,10.0.6.10,6,57265,34480,s5-eth1,s5-eth3
10.0.3.10,10.0.2.10,6,48168,57432,s3-eth1,s3-eth4
10.0.2.10,10.0.3.10,6,33606,57623,s2-eth1,s2-eth4
10.0.4.10,10.0.5.10,6,54124,57645,s4-eth1,s4-eth4
10.0.1.10,10.0.5.10,6,57451,50712,s1-eth1,s1-eth4
10.0.6.10,10.0.3.10,6,47638,57563,s6-eth1,s6-eth3
10.0.7.10,10.0.2.10,6,36918,57172,s7-eth1,s7-eth3
10.0.8.10,10.0.2.10,6,57928,60050,s8-eth1,s8-eth3
10.0.5.10,10.0.4.10,6,37218,57254,s5-eth1,s5-eth3
10.0.3.10,10.0.1.10,6,39326,57031,s3-eth1,s3-eth4
10.0.2.10,10.0.6.10,6,39330,57826,s2-eth1,s2-eth4
10.0.1.10,10.0.4.10,6,48068,57214,s1-eth1,s1-eth4
10.0.3.10,10.0.2.10,6,38606,57032,s3-eth1,s3-eth4
10.0.4.10,10.0.2.10,6,45880,57642,s4-eth1,s4-eth4
10.0.8.10,10.0.5.10,6,40390,57285,s8-eth1,s8-eth3
10.0.5.10,10.0.4.10,6,43078,57954,s5-eth1,s5-eth3
10.0.6.10,10.0.1.10,6,57716,47538,s6-eth1,s6-eth3
10.0.7.10,10.0.1.10,6,36796,57271,s7-eth1,s7-eth3
10.0.3.10,10.0.2.10,6,52192,57632,s3-eth1,s3-eth4
10.0.4.10,10.0.2.10,6,44236,57042,s4-eth1,s4-eth4
10.0.1.10,10.0.8.10,6,35814,57518,s1-eth1,s1-eth4
10.0.8.10,10.0.7.10,6,38916,57987,s8-eth1,s8-eth3
10.0.2.10,10.0.7.10,6,40620,57427,s2-eth1,s2-eth4
10.0.3.10,10.0.8.10,6,38520,57238,s3-eth1,s3-eth4
10.0.6.10,10.0.8.10,6,41510,57468,s6-eth1,s6-eth3
10.0.5.10,10.0.7.10,6,57475,35880,s5-eth1,s5-eth3
10.0.7.10,10.0.6.10,6,57167,60402,s7-eth1,s7-eth3
10.0.8.10,10.0.7.10,6,35342,57687,s8-eth1,s8-eth3
10.0.4.10,10.0.8.10,6,54220,57448,s4-eth1,s4-eth4
10.0.1.10,10.0.8.10,6,51170,57918,s1-eth1,s1-eth4
10.0.2.10,10.0.8.10,6,44038,57628,s2-eth1,s2-eth4
10.0.8.10,10.0.5.10,6,40588,57685,s8-eth1,s8-eth3
10.0.3.10,10.0.8.10,6,48782,57838,s3-eth1,s3-eth4
10.0.5.10,10.0.1.10,6,52246,57251,s5-eth1,s5-eth3
10.0.6.10,10.0.1.10,6,41782,57861,s6-eth1,s6-eth3
10.0.7.10,10.0.8.10,6,37794,57178,s7-eth1,s7-eth3
10.0.8.10,10.0.1.10,6,57818,47310,s8-eth1,s8-eth3
10.0.4.10,10.0.8.10,6,37360,57248,s4-eth1,s4-eth4
10.0.7.10,10.0.4.10,6,53472,57574,s7-eth1,s7-eth3
10.0.3.10,10.0.1.10,6,57388,57231,s3-eth1,s3-eth4
10.0.5.10,10.0.7.10,6,53896,57857,s5-eth1,s5-eth3
10.0.1.10,10.0.6.10,6,57561,46610,s1-eth1,s1-eth4
10.0.6.10,10.0.2.10,6,57826,39330,s6-eth1,s6-eth3
10.0.2.10,10.0.6.10,6,50640,57026,s2-eth1,s2-eth4
10.0.8.10,10.0.3.10,6,41650,57683,s8-eth1,s8-eth3
10.0.3.10,10.0.6.10,6,57263,47922,s3-eth1,s3-eth4
10.0.4.10,10.0.7.10,6,57774,55924,s4-eth1,s4-eth4
10.0.2.10,10.0.4.10,6,46984,57424,s2-eth1,s2-eth4
10.0.5.10,10.0.6.10,6,35026,57556,s5-eth1,s5-eth3
10.0.7.10,10.0.2.10,6,40514,57572,s7-eth1,s7-eth3
10.0.1.10,10.0.8.10,6,41006,57718,s1-eth1,s1-eth4
10.0.6.10,10.0.1.10,6,48382,57561,s6-eth1,s6-eth3
10.0.2.10,10.0.1.10,6,55924,57021,s2-eth1,s2-eth4
10.0.5.10,10.0.1.10,6,54714,57351,s5-eth1,s5-eth3
10.0.8.10,10.0.4.10,6,54202,57784,s8-eth1,s8-eth3
10.0.4.10,10.0.1.10,6,51546,57141,s4-eth1,s4-eth4
10.0.3.10,10.0.1.10,6,60144,57731,s3-eth1,s3-eth4
10.0.7.10,10.0.2.10,6,51102,57872,s7-eth1,s7-eth3
10.0.2.10,10.0.1.10,6,37676,57921,s2-eth1,s2-eth4
10.0.1.10,10.0.6.10,6,52452,57716,s1-eth1,s1-eth4
10.0.6.10,10.0.8.10,6,40376,57068,s6-eth1,s6-eth3
10.0.3.10,10.0.1.10,6,35558,57131,s3-eth1,s3-eth4
10.0.4.10,10.0.5.10,6,57130,57845,s4-eth1,s4-eth4
10.0.5.10,10.0.6.10,6,38836,57456,s5-eth1,s5-eth3
10.0.8.10,10.0.3.10,6,37828,57283,s8-eth1,s8-eth3
10.0.3.10,10.0.1.10,6,40578,57931,s3-eth1,s3-eth4
10.0.2.10,10.0.7.10,6,58872,57827,s2-eth1,s2-eth4
10.0.7.10,10.0.6.10,6,57067,54126,s7-eth1,s7-eth3
10.0.6.10,10.0.2.10,6,57026,50640,s6-eth1,s6-eth3
10.0.5.10,10.0.2.10,6,40528,57052,s5-eth1,s5-eth3
10.0.4.10,10.0.2.10,6,35052,57542,s4-eth1,s4-eth4
10.0.1.10,10.0.7.10,6,49606,57417,s1-eth1,s1-eth4
10.0.3.10,10.0.7.10,6,39348,57537,s3-eth1,s3-eth4
10.0.8.10,10.0.1.10,6,57418,47022,s8-eth1,s8-eth3
10.0.7.10,10.0.6.10,6,50514,57876,s7-eth1,s7-eth3
10.0.2.10,10.0.1.10,6,57212,36866,s2-eth1,s2-eth4
10.0.6.10,10.0.1.10,6,59286,57161,s6-eth1,s6-eth3
10.0.4.10,10.0.7.10,6,45476,57347,s4-eth1,s4-eth4
10.0.5.10,10.0.4.10,6,59672,57854,s5-eth1,s5-eth3
10.0.2.10,10.0.4.10,6,38642,57324,s2-eth1,s2-eth4
10.0.1.10,10.0.7.10,6,59642,57217,s1-eth1,s1-eth4
10.0.3.10,10.0.2.10,6,46248,57932,s3-eth1,s3-eth4
10.0.7.10,10.0.4.10,6,38614,57274,s7-eth1,s7-eth3
10.0.4.10,10.0.3.10,6,35008,57743,s4-eth1,s4-eth4
10.0.8.10,10.0.2.10,6,52776,57682,s8-eth1,s8-eth3
10.0.3.10,10.0.1.10,6,40924,57631,s3-eth1,s3-eth4
10.0.2.10,10.0.3.10,6,39714,57323,s2-eth1,s2-eth4
10.0.1.10,10.0.6.10,6,57861,41782,s1-eth1,s1-eth4
10.0.4.10,10.0.6.10,6,57164,32988,s4-eth1,s4-eth4
10.0.5.10,10.0.2.10,6,38620,57652,s5-eth1,s5-eth3
10.0.7.10,10.0.2.10,6,57427,40620,s7-eth1,s7-eth3
10.0.3.10,10.0.6.10,6,40990,57836,s3-eth1,s3-eth4
10.0.8.10,10.0.6.10,6,57568,42462,s8-eth1,s8-eth3
10.0.2.10,10.0.7.10,6,44558,57227,s2-eth1,s2-eth4
10.0.8.10,10.0.5.10,6,48404,57885,s8-eth1,s8-eth3
10.0.4.10,10.0.8.10,6,45364,57748,s4-eth1,s4-eth4
10.0.1.10,10.0.8.10,6,38712,57218,s1-eth1,s1-eth4
10.0.5.10,10.0.2.10,6,32940,57752,s5-eth1,s5-eth3
10.0.7.10,10.0.1.10,6,57017,43788,s7-eth1,s7-eth3
10.0.3.10,10.0.5.10,6,57753,54838,s3-eth1,s3-eth4
10.0.2.10,10.0.1.10,6,42014,57821,s2-eth1,s2-eth4
10.0.8.10,10.0.7.10,6,46972,57087,s8-eth1,s8-eth3
10.0.4.10,10.0.1.10,6,59464,57741,s4-eth1,s4-eth4
10.0.1.10,10.0.6.10,6,57561,48382,s1-eth1,s1-eth4
10.0.5.10,10.0.8.10,6,42834,57458,s5-eth1,s5-eth3
10.0.7.10,10.0.4.10,6,34200,57974,s7-eth1,s7-eth3
10.0.2.10,10.0.1.10,6,57312,36338,s2-eth1,s2-eth4
10.0.8.10,10.0.4.10,6,60972,57984,s8-eth1,s8-eth3
10.0.4.10,10.0.1.10,6,57214,48068,s4-eth1,s4-eth4
10.0.3.10,10.0.7.10,6,58270,57437,s3-eth1,s3-eth4
10.0.1.10,10.0.2.10,6,36804,57012,s1-eth1,s1-eth4
10.0.5.10,10.0.3.10,6,32908,57353,s5-eth1,s5-eth3
10.0.2.10,10.0.7.10,6,36282,57327,s2-eth1,s2-eth4
10.0.4.10,10.0.7.10,6,41704,57847,s4-eth1,s4-eth4
10.0.8.10,10.0.7.10,6,33526,57487,s8-eth1,s8-eth3
10.0.7.10,10.0.2.10,6,43814,57372,s7-eth1,s7-eth3
10.0.3.10,10.0.8.10,6,54024,57438,s3-eth1,s3-eth4
10.0.1.10,10.0.3.10,6,44176,57413,s1-eth1,s1-eth4
10.0.8.10,10.0.7.10,6,43076,57787,s8-eth1,s8-eth3
10.0.5.10,10.0.1.10,6,57932,57851,s5-eth1,s5-eth3
10.0.2.10,10.0.8.10,6,41506,57028,s2-eth1,s2-eth4
10.0.4.10,10.0.2.10,6,57424,46984,s4-eth1,s4-eth4
10.0.7.10,10.0.2.10,6,38126,57672,s7-eth1,s7-eth3
10.0.1.10,10.0.2.10,6,57921,37676,s1-eth1,s1-eth4
10.0.8.10,10.0.4.10,6,57248,37360,s8-eth1,s8-eth3
10.0.3.10,10.0.6.10,6,57563,47638,s3-eth1,s3-eth4
10.0.4.10,10.0.1.10,6,55626,57241,s4-eth1,s4-eth4
10.0.2.10,10.0.3.10,6,35700,57223,s2-eth1,s2-eth4
10.0.1.10,10.0.2.10,6,57021,55924,s1-eth1,s1-eth4
10.0.3.10,10.0.2.10,6,57623,33606,s3-eth1,s3-eth4
10.0.8.10,10.0.2.10,6,57628,44038,s8-eth1,s8-eth3
10.0.2.10,10.0.4.10,6,57542,35052,s2-eth1,s2-eth4
10.0.3.10,10.0.2.10,6,43128,57332,s3-eth1,s3-eth4
10.0.8.10,10.0.6.10,6,57468,41510,s8-eth1,s8-eth3
10.0.3.10,10.0.4.10,6,42288,57834,s3-eth1,s3-eth4
10.0.8.10,10.0.1.10,6,57518,35814,s8-eth1,s8-eth3
10.0.3.10,10.0.8.10,6,46792,57538,s3-eth1,s3-eth4
10.0.8.10,10.0.1.10,6,57718,41006,s8-eth1,s8-eth3
10.0.3.10,10.0.5.10,6,52774,57435,s3-eth1,s3-eth4
10.0.8.10,10.0.6.10,6,60358,57286,s8-eth1,s8-eth3
10.0.8.10,10.0.1.10,6,51352,57481,s8-eth1,s8-eth3
10.0.8.10,10.0.1.10,6,57918,51170,s8-eth1,s8-eth3
10.0.8.10,10.0.6.10,6,57068,40376,s8-eth1,s8-eth3
